ind	pop	pop_name	region	region_name	lat	long
Goose_JRD084	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD085	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD086	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD087	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD088	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD089	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD090	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD091	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD092	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD093	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD094	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD095	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD096	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD097	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD098	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD099	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD100	30	Goose	4	SwanHills	54.75171	-116.03276
Goose_JRD101	30	Goose	4	SwanHills	54.75171	-116.03276
House_JRD059	31	House	4	SwanHills	55.04839	-115.59475
House_JRD060	31	House	4	SwanHills	55.04839	-115.59475
House_JRD061	31	House	4	SwanHills	55.04839	-115.59475
House_JRD062	31	House	4	SwanHills	55.04839	-115.59475
House_JRD063	31	House	4	SwanHills	55.04839	-115.59475
House_JRD064	31	House	4	SwanHills	55.04839	-115.59475
House_JRD065	31	House	4	SwanHills	55.04839	-115.59475
House_JRD066	31	House	4	SwanHills	55.04839	-115.59475
House_JRD067	31	House	4	SwanHills	55.04839	-115.59475
House_JRD068	31	House	4	SwanHills	55.04839	-115.59475
House_JRD069	31	House	4	SwanHills	55.04839	-115.59475
House_JRD070	31	House	4	SwanHills	55.04839	-115.59475
House_JRD071	31	House	4	SwanHills	55.04839	-115.59475
House_JRD072	31	House	4	SwanHills	55.04839	-115.59475
House_JRD073	31	House	4	SwanHills	55.04839	-115.59475
House_JRD074	31	House	4	SwanHills	55.04839	-115.59475
House_JRD075	31	House	4	SwanHills	55.04839	-115.59475
Marten_JRD035	32	Marten	4	SwanHills	55.47031	-114.78509
Marten_JRD036	32	Marten	4	SwanHills	55.47031	-114.78509
Marten_JRD040	32	Marten	4	SwanHills	55.47031	-114.78509
Marten_JRD041	32	Marten	4	SwanHills	55.47031	-114.78509
Marten_JRD042	32	Marten	4	SwanHills	55.47031	-114.78509
Marten_JRD043	32	Marten	4	SwanHills	55.47031	-114.78509
Marten_JRD044	32	Marten	4	SwanHills	55.47031	-114.78509
Marten_JRD045	32	Marten	4	SwanHills	55.47031	-114.78509
Marten_JRD046	32	Marten	4	SwanHills	55.47031	-114.78509
Marten_JRD047	32	Marten	4	SwanHills	55.47031	-114.78509
Marten_JRD048	32	Marten	4	SwanHills	55.47031	-114.78509
Marten_JRD049	32	Marten	4	SwanHills	55.47031	-114.78509
Marten_JRD050	32	Marten	4	SwanHills	55.47031	-114.78509
Marten_JRD051	32	Marten	4	SwanHills	55.47031	-114.78509
Marten_JRD052	32	Marten	4	SwanHills	55.47031	-114.78509
Marten_JRD053	32	Marten	4	SwanHills	55.47031	-114.78509
Pushwaskau_JRD356	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD357	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD358	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD359	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD360	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD361	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD362	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD363	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD364	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD365	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD366	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD367	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD368	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD369	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD370	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD371	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD372	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Pushwaskau_JRD417	33	Pushwaskau	4	SwanHills	55.21875	-117.493
Sweathouse_JRD373	34	Sweathouse	4	SwanHills	54.89917	-116.75206
Sweathouse_JRD374	34	Sweathouse	4	SwanHills	54.89917	-116.75206
Sweathouse_JRD375	34	Sweathouse	4	SwanHills	54.89917	-116.75206
Sweathouse_JRD376	34	Sweathouse	4	SwanHills	54.89917	-116.75206
Sweathouse_JRD377	34	Sweathouse	4	SwanHills	54.89917	-116.75206
Sweathouse_JRD378	34	Sweathouse	4	SwanHills	54.89917	-116.75206
Sweathouse_JRD379	34	Sweathouse	4	SwanHills	54.89917	-116.75206
Sweathouse_JRD380	34	Sweathouse	4	SwanHills	54.89917	-116.75206
Sweathouse_JRD381	34	Sweathouse	4	SwanHills	54.89917	-116.75206
Sweathouse_JRD382	34	Sweathouse	4	SwanHills	54.89917	-116.75206
Sweathouse_JRD383	34	Sweathouse	4	SwanHills	54.89917	-116.75206
Sweathouse_JRD384	34	Sweathouse	4	SwanHills	54.89917	-116.75206
Sweathouse_JRD385	34	Sweathouse	4	SwanHills	54.89917	-116.75206
Whitecourt_JRD586	35	Whitecourt	4	SwanHills	54.03232	-115.72055
Whitecourt_JRD587	35	Whitecourt	4	SwanHills	54.03232	-115.72055
Whitecourt_JRD588	35	Whitecourt	4	SwanHills	54.03232	-115.72055
Whitecourt_JRD589	35	Whitecourt	4	SwanHills	54.03232	-115.72055
Whitecourt_JRD590	35	Whitecourt	4	SwanHills	54.03232	-115.72055
Whitecourt_JRD591	35	Whitecourt	4	SwanHills	54.03232	-115.72055
Whitecourt_JRD755	35	Whitecourt	4	SwanHills	54.03232	-115.72055
Whitecourt_JRD756	35	Whitecourt	4	SwanHills	54.03232	-115.72055
Whitecourt_JRD757	35	Whitecourt	4	SwanHills	54.03232	-115.72055
Whitecourt_JRD758	35	Whitecourt	4	SwanHills	54.03232	-115.72055
Whitecourt_JRD759	35	Whitecourt	4	SwanHills	54.03232	-115.72055
Whitecourt_JRD849	35	Whitecourt	4	SwanHills	54.03232	-115.72055
Whitecourt_JRD850	35	Whitecourt	4	SwanHills	54.03232	-115.72055
Whitecourt_JRD851	35	Whitecourt	4	SwanHills	54.03232	-115.72055
Beatton_JRD451	36	Beatton	5	mach_PeaceRiver	56.27525	-120.67391
Beatton_JRD455	36	Beatton	5	mach_PeaceRiver	56.27525	-120.67391
Beatton_JRD456	36	Beatton	5	mach_PeaceRiver	56.27525	-120.67391
Beatton_JRD457	36	Beatton	5	mach_PeaceRiver	56.27525	-120.67391
Beatton_JRD463	36	Beatton	5	mach_PeaceRiver	56.27525	-120.67391
Beatton_JRD471	36	Beatton	5	mach_PeaceRiver	56.27525	-120.67391
Beatton_JRD475	36	Beatton	5	mach_PeaceRiver	56.27525	-120.67391
Beatton_JRD483	36	Beatton	5	mach_PeaceRiver	56.27525	-120.67391
Beatton_JRD717	36	Beatton	5	mach_PeaceRiver	56.27525	-120.67391
Beatton_JRD724	36	Beatton	5	mach_PeaceRiver	56.27525	-120.67391
Beatton_JRD725	36	Beatton	5	mach_PeaceRiver	56.27525	-120.67391
Beatton_JRD874	36	Beatton	5	mach_PeaceRiver	56.27525	-120.67391
Beatton_JRD875	36	Beatton	5	mach_PeaceRiver	56.27525	-120.67391
Clayhurst_JRD466	37	Clayhurst	5	mach_PeaceRiver	56.12865	-120.05228
Clayhurst_JRD467	37	Clayhurst	5	mach_PeaceRiver	56.12865	-120.05228
Clayhurst_JRD488	37	Clayhurst	5	mach_PeaceRiver	56.12865	-120.05228
Clayhurst_JRD722	37	Clayhurst	5	mach_PeaceRiver	56.12865	-120.05228
Clayhurst_JRD790	37	Clayhurst	5	mach_PeaceRiver	56.12865	-120.05228
Clayhurst_JRD873	37	Clayhurst	5	mach_PeaceRiver	56.12865	-120.05228
Clayhurst_JRD877	37	Clayhurst	5	mach_PeaceRiver	56.12865	-120.05228
Highland_JRD170	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD171	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD172	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD173	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD174	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD175	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD176	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD177	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD178	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD179	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD616	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD617	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD618	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD619	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD620	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD621	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD622	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD816	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD817	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD818	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD819	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD820	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD821	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD822	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD823	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD824	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD825	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD826	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD827	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Highland_JRD828	39	Highland	5	mach_PeaceRiver	56.13076	-118.88931
Kaufman_JRD180	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD181	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD182	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD183	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD184	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD185	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD186	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD187	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD188	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD189	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD190	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD191	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD192	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD807	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD808	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD809	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD810	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD811	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD812	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD813	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD814	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Kaufman_JRD815	40	Kaufman	5	mach_PeaceRiver	56.24883	-117.27408
Lynx_JRD123	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD124	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD125	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD126	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD127	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD128	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD129	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD130	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD131	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD132	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD133	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD134	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD135	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD478	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD489	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD493	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD495	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD498	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD506	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD716	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD720	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD721	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD723	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Lynx_JRD726	41	Lynx	5	mach_PeaceRiver	56.11653	-121.79996
Shaftsbury_JRD792	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD829	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD830	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD831	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD832	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD833	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD834	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD835	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD836	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD837	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD838	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD839	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD840	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD841	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD842	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD843	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD844	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD868	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD869	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD870	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD872	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Shaftsbury_JRD876	42	Shaftsbury	5	mach_PeaceRiver	56.12168	-117.41547
Taylor_JRD449	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD450	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD452	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD453	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD454	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD458	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD459	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD460	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD461	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD462	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD464	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD468	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD469	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD470	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD473	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD474	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD476	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD477	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD479	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD480	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD481	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD482	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD484	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD715	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD718	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD719	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD793	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD794	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD846	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD867	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Taylor_JRD878	43	Taylor	5	mach_PeaceRiver	56.15403	-120.71828
Bear_JRD406	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD407	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD408	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD409	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD410	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD411	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD412	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD413	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD436	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD601	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD602	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD603	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD604	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD605	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD606	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD607	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD608	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD609	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD610	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD611	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD612	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD613	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD614	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD766	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD845	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bear_JRD853	44	Bear	6	zel_PeaceRiver	55.72849	-120.44299
Bullhead_JRD108	45	Bullhead	6	zel_PeaceRiver	56.0457	-122.13297
Bullhead_JRD109	45	Bullhead	6	zel_PeaceRiver	56.0457	-122.13297
Bullhead_JRD110	45	Bullhead	6	zel_PeaceRiver	56.0457	-122.13297
Bullhead_JRD111	45	Bullhead	6	zel_PeaceRiver	56.0457	-122.13297
Bullhead_JRD112	45	Bullhead	6	zel_PeaceRiver	56.0457	-122.13297
Bullhead_JRD113	45	Bullhead	6	zel_PeaceRiver	56.0457	-122.13297
Bullhead_JRD114	45	Bullhead	6	zel_PeaceRiver	56.0457	-122.13297
Bullhead_JRD115	45	Bullhead	6	zel_PeaceRiver	56.0457	-122.13297
Bullhead_JRD116	45	Bullhead	6	zel_PeaceRiver	56.0457	-122.13297
Bullhead_JRD117	45	Bullhead	6	zel_PeaceRiver	56.0457	-122.13297
Bullhead_JRD118	45	Bullhead	6	zel_PeaceRiver	56.0457	-122.13297
Bullhead_JRD119	45	Bullhead	6	zel_PeaceRiver	56.0457	-122.13297
Bullhead_JRD120	45	Bullhead	6	zel_PeaceRiver	56.0457	-122.13297
Bullhead_JRD121	45	Bullhead	6	zel_PeaceRiver	56.0457	-122.13297
Bullhead_JRD122	45	Bullhead	6	zel_PeaceRiver	56.0457	-122.13297
Kleskun_JRD107	46	Kleskun	6	zel_PeaceRiver	55.25466	-118.52737
Kleskun_JRD760	46	Kleskun	6	zel_PeaceRiver	55.25466	-118.52737
Kleskun_JRD761	46	Kleskun	6	zel_PeaceRiver	55.25466	-118.52737
Kleskun_JRD762	46	Kleskun	6	zel_PeaceRiver	55.25466	-118.52737
Kleskun_JRD763	46	Kleskun	6	zel_PeaceRiver	55.25466	-118.52737
Kleskun_JRD764	46	Kleskun	6	zel_PeaceRiver	55.25466	-118.52737
Kleskun_JRD765	46	Kleskun	6	zel_PeaceRiver	55.25466	-118.52737
Kleskun_JRD768	46	Kleskun	6	zel_PeaceRiver	55.25466	-118.52737
Kleskun_JRD772	46	Kleskun	6	zel_PeaceRiver	55.25466	-118.52737
Kleskun_JRD852	46	Kleskun	6	zel_PeaceRiver	55.25466	-118.52737
Kleskun_JRD854	46	Kleskun	6	zel_PeaceRiver	55.25466	-118.52737
Kleskun_JRD855	46	Kleskun	6	zel_PeaceRiver	55.25466	-118.52737
Kleskun_JRD860	46	Kleskun	6	zel_PeaceRiver	55.25466	-118.52737
Saskatoon_JRD402	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD403	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD404	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD405	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD418	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD419	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD420	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD421	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD422	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD423	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD424	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD426	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD427	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD428	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD429	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD433	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD595	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD596	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD597	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD598	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD599	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD600	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD711	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
Saskatoon_JRD712	48	Saskatoon	6	zel_PeaceRiver	55.22422	-119.29686
White_JRD336	49	White	6	zel_PeaceRiver	55.6943	-119.23857
White_JRD431	49	White	6	zel_PeaceRiver	55.6943	-119.23857
White_JRD432	49	White	6	zel_PeaceRiver	55.6943	-119.23857
White_JRD623	49	White	6	zel_PeaceRiver	55.6943	-119.23857
White_JRD769	49	White	6	zel_PeaceRiver	55.6943	-119.23857
White_JRD771	49	White	6	zel_PeaceRiver	55.6943	-119.23857
White_JRD773	49	White	6	zel_PeaceRiver	55.6943	-119.23857
White_JRD774	49	White	6	zel_PeaceRiver	55.6943	-119.23857
White_JRD775	49	White	6	zel_PeaceRiver	55.6943	-119.23857
White_JRD856	49	White	6	zel_PeaceRiver	55.6943	-119.23857
White_JRD857	49	White	6	zel_PeaceRiver	55.6943	-119.23857
White_JRD859	49	White	6	zel_PeaceRiver	55.6943	-119.23857
White_JRD861	49	White	6	zel_PeaceRiver	55.6943	-119.23857
